IMG Genome ID 	Culture Collection	Genome Name	Domain	Phylum	Class	Order	Family	Genome Size (bp)	Gene Count	CDS Count	% Coding Bases	% G+C	No. of Scaffolds	Check M Completeness (%)	Gap (%)	N/L50	N/L90	CDS in KEGG	% CDS in KEGG	CDS in COG	% CDS in COG	CDS in Pfam	% CDS in Pfam	GenBank ID/Accession
2534682365	ATCC	Mycoplasma salivarium ATCC 23064	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	713526	666	627	93.90	26.44	17	100	0	2/131 KB	6/29 KB	213	33.97	375	59.81	438	69.86	AXZE00000000
2515075008	DSMZ	Methanolobus tindarius DSM 2278	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	3151883	3022	2957	88.45	39.79	1	100	0	1/3152 KB	1/3152 KB	807	27.29	1872	63.31	2208	74.67	AZAJ00000000
2510065062	DSMZ	Actinospica robiniae DSM 44927	Bacteria	Actinobacteria	Actinobacteria	Catenulisporales	Actinospicaceae	9918887	8726	8657	87.58	70.26	1	100	0.002	1/9919 KB	1/9919 KB	1522	17.58	4748	54.85	6531	75.44	AZAN00000000
2516493021	DSMZ	Thermicanus aegyptius DSM 12793	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales Family X. Incertae Sedis	3657623	3668	3577	88.18	48.2	1	97.69	0.028	1/3658 KB	1/3658 KB	1007	28.15	2241	62.65	2869	80.21	AZNU00000000
2513237114	DSMZ	Ignatzschineria larvae DSM 13226	Bacteria	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	2459805	2098	2039	82.78	40.2	52	99.12	0.495	9/112 KB	27/30 KB	765	37.52	1540	75.53	1799	88.23	AZOD00000000
2516653079	DSMZ	Haloglycomyces albus DSM 45210	Bacteria	Actinobacteria	Actinobacteria	Glycomycetales	Glycomycetaceae	3535419	3266	3197	86.05	60.37	1	97.63	0	1/3535 KB	1/3535 KB	830	25.96	1898	59.37	2375	74.29	AZUQ00000000
2516653055	DSMZ	Rhodovibrio salinarum DSM 9154	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	4176524	3863	3806	88.23	65.99	1	99.57	0.005	1/4177 KB	1/4177 KB	1320	34.68	2811	73.86	3292	86.50	AZXM00000000
2507525000	DSMZ	Promicromonospora kroppenstedtii RS16, DSM 19349	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	5802150	6746	6686	87.81	69.94	209	94.89	2.589	21/71 KB	90/12 KB	1430	21.39	2971	44.44	4592	68.68	AZXR00000000
2509601042	DSMZ	Jiangella gansuensis YIM 002, DSM 44835	Bacteria	Actinobacteria	Actinobacteria	Jiangellales	Jiangellaceae	5585780	5250	5195	91.35	70.91	1	97.06	0.014	1/5586 KB	1/5586 KB	1244	23.95	3358	64.64	4246	81.73	AZXT00000000
2506520045	DSMZ	Leptotrichia goodfellowii LB 57, DSM 19756	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	2281162	2239	2189	90.94	31.63	1	100	0.009	1/2281 KB	1/2281 KB	730	33.35	1473	67.29	1773	81.00	AZXW00000000
2508501115	DSMZ	Deinococcus pimensis KR-235, DSM 21231	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	4765907	4452	4388	75.05	68.57	67	76.17	1.879	11/118 KB	38/36 KB	900	20.51	2178	49.64	2937	66.93	AZYF00000000
2509887032	DSMZ	Halonatronum saccharophilum Z-7986, DSM 13868	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	2884521	2838	2727	84.97	33.33	8	98.26	0.316	3/615 KB	5/242 KB	809	29.67	1706	62.56	2229	81.74	AZYG00000000
2509601038	DSMZ	Saccharicrinis fermentans DSM 9555	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	5982061	4809	4724	87.62	37.55	4	100	0.03	1/5927 KB	1/5927 KB	982	20.79	2404	50.89	3598	76.16	AZYH00000000
2502790015	DSMZ	Aminomonas paucivorans GLU-3, DSM 12260	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	2630120	2494	2433	92.65	67.58	1	100	0.002	1/2630 KB	1/2630 KB	898	36.91	1801	74.02	2126	87.38	CM001022
2503982039	DSMZ	Bacteroides coprosuis PC 139, DSM 18011	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	2991798	2539	2461	87.37	34.99	1	97.33	0.003	1/2992 KB	1/2992 KB	703	28.57	1476	59.98	2014	81.84	CM001167
2508501103	DSMZ	Jonquetella anthropi ADV 126, DSM 22815	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	1675934	1587	1528	91.23	59.5	1	100	0.018	1/1676 KB	1/1676 KB	560	36.65	1181	77.29	1349	88.29	CM001376
2508501068	DSMZ	Thermanaerovibrio velox Z-9701, DSM 12556	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	1880838	1810	1751	92.34	58.78	1	100	0.005	1/1881 KB	1/1881 KB	768	43.86	1352	77.21	1548	88.41	CM001377
2561511127	DSMZ	Caldithrix abyssi LF13, DSM 13497	Bacteria	Caldithrixae	Caldithrixia	Caldithrixales	Caldithrixaceae	4978541	3842	3790	87.19	45.1	1	98.84	0	1/4979 KB	1/4979 KB	950	25.07	2249	59.34	3037	80.13	CM001402
2506520020	DSMZ	Mucilaginibacter paludis TPT56, DSM 18603	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	8408322	7236	7168	86.90	42.86	1	97.46	0.007	1/8408 KB	1/8408 KB	1142	15.93	3369	47.00	5083	70.91	CM001403
2506381025	DSMZ	Methanoplanus limicola M3, DSM 2279	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	3200946	3129	3064	87.46	42.19	1	100	0.022	1/3201 KB	1/3201 KB	770	25.13	1777	58.00	2216	72.32	CM001436
2506520050	DSMZ	Myroides odoratus DSM 2801	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	4301842	3892	3808	87.55	35.77	1	99.65	0.123	1/4302 KB	1/4302 KB	737	19.35	1941	50.97	2698	70.85	CM001437
2506783068	DSMZ	Methanofollis liminatans GKZPZ, DSM 4140	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	2475100	2522	2465	89.91	60.96	1	99.67	0.024	1/2475 KB	1/2475 KB	707	28.68	1644	66.69	1940	78.70	CM001555
643692008	DSMZ	Beutenbergia cavernae HKI 0122, DSM 12333	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Beutenbergiaceae	4669183	4278	4225	92.97	73.12	1	99.71	0	1/4669 KB	1/4669 KB	1069	25.30	2800	66.27	3566	84.40	CP001618
644736356	DSMZ	Dyadobacter fermentans NS114, DSM 18053	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	6967790	5854	5804	90.97	51.54	1	100	0	1/6968 KB	1/6968 KB	1036	17.85	3045	52.46	4496	77.46	CP001619
644736350	DSMZ	Desulfomicrobium baculatum X, DSM 4028	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	3942657	3564	3493	90.37	58.65	1	100	0	1/3943 KB	1/3943 KB	1073	30.72	2305	65.99	2950	84.45	CP001629
644736323	DSMZ	Actinosynnema mirum 101, DSM 43827	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	8248144	7176	7100	88.76	73.71	1	100	0	1/8248 KB	1/8248 KB	1481	20.86	3870	54.51	5426	76.42	CP001630
644736322	DSMZ	Acidimicrobium ferrooxidans ICP, DSM 10331	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	2158157	2092	2038	91.53	68.29	1	95.73	0	1/2158 KB	1/2158 KB	739	36.26	1379	67.66	1705	83.66	CP001631
644736338	DSMZ	Capnocytophaga ochracea VPI 2845, DSM 7271	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	2612925	2252	2193	87.66	39.59	1	100	0	1/2613 KB	1/2613 KB	580	26.45	1141	52.03	1670	76.15	CP001632
644736331	DSMZ	Brachybacterium faecium 6-10, DSM 4810	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	3614992	3189	3129	90.74	72.05	1	99.42	0	1/3615 KB	1/3615 KB	948	30.30	2161	69.06	2653	84.79	CP001643
644736398	DSMZ	Pedobacter heparinus HIM 762-3, DSM 2366	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	5167383	4339	4287	93.36	42.05	1	100	0	1/5167 KB	1/5167 KB	898	20.95	2320	54.12	3444	80.34	CP001681
644736346	DSMZ	Cryptobacterium curtum 12-3, DSM 15641	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	1617804	1421	1364	88.83	50.91	1	100	0	1/1618 KB	1/1618 KB	490	35.92	976	71.55	1191	87.32	CP001682
644736404	DSMZ	Saccharomonospora viridis P101, DSM 43017	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	4308349	3962	3906	88.16	67.32	1	100	0	1/4308 KB	1/4308 KB	1112	28.47	2466	63.13	3197	81.85	CP001683
644736405	DSMZ	Slackia heliotrinireducens RHS 1, DSM 20476	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	3165038	2852	2798	87.00	60.21	1	100	0	1/3165 KB	1/3165 KB	697	24.91	1647	58.86	2222	79.41	CP001684
644736384	DSMZ	Leptotrichia buccalis C-1013-b, DSM 1135	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	2465610	2367	2306	86.69	29.65	1	100	0	1/2466 KB	1/2466 KB	700	30.36	1362	59.06	1755	76.11	CP001685
644736380	DSMZ	Kytococcus sedentarius 541, DSM 20547	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermacoccaceae	2785024	2692	2639	91.28	71.63	1	94.68	0	1/2785 KB	1/2785 KB	712	26.98	1667	63.17	2142	81.17	CP001686
644736373	DSMZ	Halorhabdus utahensis AX-2, DSM 12940	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	3116795	3076	3027	88.76	62.9	1	98.73	0	1/3117 KB	1/3117 KB	746	24.64	1685	55.67	2125	70.20	CP001687
644736372	DSMZ	Halomicrobium mukohataei arg-2, DSM 12286	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	3332349	3475	3415	87.74	65.53	2	99.93	0	1/3110 KB	1/3110 KB	826	24.19	1875	54.90	2287	66.97	CP001688, CP001689
649633053	DSMZ	Halogeometricum borinquense PR3, DSM 11551	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	3944467	3993	3936	87.14	59.94	6	100	0	1/2821 KB	4/210 KB	913	23.20	2175	55.26	2668	67.78	CP001690, CP001691, CP001692, CP001693, CP001694, CP001695
644736340	DSMZ	Chitinophaga pinensis UQM 2034, DSM 2588	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	9127347	7396	7301	89.33	45.23	1	99.51	0	1/9127 KB	1/9127 KB	1156	15.83	3621	49.60	5482	75.09	CP001699
644736339	DSMZ	Catenulispora acidiphila ID139908, DSM 44928	Bacteria	Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	10467782	9125	9056	89.49	69.77	1	100	0	1/10468 KB	1/10468 KB	1648	18.20	4922	54.35	6927	76.49	CP001700
644736376	DSMZ	Jonesia denitrificans 55134, DSM 20603	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Jonesiaceae	2749646	2635	2558	91.83	58.42	1	100	0	1/2750 KB	1/2750 KB	823	32.17	1644	64.27	2048	80.06	CP001706
644736377	DSMZ	Kangiella koreensis SW-125, DSM 16069	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	2852073	2694	2646	90.54	43.69	1	100	0	1/2852 KB	1/2852 KB	822	31.07	1826	69.01	2223	84.01	CP001707
644736326	DSMZ	Anaerococcus prevotii PC 1, DSM 20548	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	1998633	1913	1852	90.63	35.64	2	99.39	0	1/1883 KB	1/1883 KB	597	32.24	1289	69.60	1559	84.18	CP001709, CP001708
644736351	DSMZ	Desulfotomaculum acetoxidans 5575, DSM 771	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	4545624	4471	4370	84.67	41.55	1	99.36	0	1/4546 KB	1/4546 KB	956	21.88	2265	51.83	3253	74.44	CP001720
644736327	DSMZ	Atopobium parvulum IPP 1246, DSM 20469	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	1543805	1422	1369	90.39	45.69	1	100	0	1/1544 KB	1/1544 KB	488	35.65	1012	73.92	1169	85.39	CP001721
644736358	DSMZ	Eggerthella lenta VPI 0255, DSM 2243	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	3632260	3184	3123	88.34	64.2	1	100	0	1/3632 KB	1/3632 KB	747	23.92	1917	61.38	2555	81.81	CP001726
644736325	DSMZ	Alicyclobacillus acidocaldarius acidocaldarius 104-IA, DSM 446	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	3205686	3235	3150	90.01	61.89	4	99.21	0	1/3019 KB	1/3019 KB	925	29.37	1969	62.51	2483	78.83	CP001727, CP001728, CP001729, CP001730
644736349	DSMZ	Desulfohalobium retbaense HR100, DSM 5692	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	2909567	2612	2552	85.77	57.33	2	100	0	1/2864 KB	1/2864 KB	813	31.86	1746	68.42	2151	84.29	CP001734, CP001735
646311938	DSMZ	Kribbella flavida IFO 14399, DSM 17836	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	7579488	7149	7086	90.78	70.57	1	100	0	1/7579 KB	1/7579 KB	1406	19.84	4259	60.10	5682	80.19	CP001736
644736393	DSMZ	Nakamurella multipartita Y-104, DSM 44233	Bacteria	Actinobacteria	Actinobacteria	Nakamurellales	Nakamurellaceae	6060298	5471	5415	90.09	70.92	1	99.93	0	1/6060 KB	1/6060 KB	1233	22.77	3166	58.47	4263	78.73	CP001737
646311963	DSMZ	Thermomonospora curvata DSM 43183	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	5639016	5061	4985	85.33	71.64	1	100	0	1/5639 KB	1/5639 KB	1172	23.51	2825	56.67	3896	78.15	CP001738
646311952	ATCC	Sebaldella termitidis ATCC 33386	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	4486650	4266	4209	87.23	33.38	3	100	0	1/4419 KB	1/4419 KB	1140	27.08	2349	55.81	2999	71.25	CP001739, CP001740, CP001741
646564545	DSMZ	Meiothermus ruber 21, DSM 1279	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	3097457	3105	3052	91.97	63.38	1	99.57	0	1/3097 KB	1/3097 KB	968	31.72	2049	67.14	2497	81.82	CP001743
646564559	DSMZ	Planctomyces limnophilus Mu 290, DSM 3776	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	5460085	4372	4304	85.08	53.68	2	100	0	1/5423 KB	1/5423 KB	917	21.31	2023	47.00	2865	66.57	CP001745, CP001744
646311954	DSMZ	Spirosoma linguale DSM 74	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	8491258	7130	7067	88.40	50.15	9	100	0	1/8079 KB	1/8079 KB	1108	15.68	3453	48.86	5275	74.64	CP001769, CP001770, CP001771, CP001772, CP001773, CP001774, CP001775, CP001776, CP001777
646564571	DSMZ	Stackebrandtia nassauensis LLR-40K-21, DSM 44728	Bacteria	Actinobacteria	Actinobacteria	Glycomycetales	Glycomycetaceae	6841557	6541	6487	91.86	68.13	1	99.55	0	1/6842 KB	1/6842 KB	1251	19.28	3603	55.54	4997	77.03	CP001778
646311956	DSMZ	Streptobacillus moniliformis 9901, DSM 12112	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	1673280	1568	1511	92.82	26.28	2	98.88	0	1/1663 KB	1/1663 KB	504	33.36	927	61.35	1157	76.57	CP001779, CP001780
646311932	DSMZ	Gordonia bronchialis 3410, DSM 43247	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	5290012	5002	4944	91.51	67.04	2	100	0	1/5209 KB	1/5209 KB	1193	24.13	2996	60.60	3937	79.63	CP001802, CP001803
646311933	DSMZ	Haliangium ochraceum SMP-2, DSM 14365	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Kofleriaceae	9446314	6952	6897	89.06	69.48	1	98.39	0	1/9446 KB	1/9446 KB	1197	17.36	3256	47.21	4776	69.25	CP001804
646311949	DSMZ	Rhodothermus marinus R-10, DSM 4252	Bacteria	Bacteroidetes	Cytophagia	Rhodothermales	Rhodothermaceae	3386737	2965	2914	92.34	64.3	2	100	0	1/3262 KB	1/3262 KB	875	30.03	1874	64.31	2414	82.84	CP001807, CP001808
646311958	DSMZ	Streptosporangium roseum NI 9100, DSM 43021	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	10369518	9510	9421	87.65	70.86	2	99.29	0	1/10341 KB	1/10341 KB	1746	18.53	5404	57.36	7299	77.48	CP001814, CP001815
646311960	DSMZ	Sulfurospirillum deleyianum 5175, DSM 6946	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	2306351	2346	2291	93.91	38.97	1	99.87	0	1/2306 KB	1/2306 KB	784	34.22	1529	66.74	1900	82.93	CP001816
646311961	DSMZ	Thermanaerovibrio acidaminovorans Su883, DSM 6589	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	1848474	1828	1765	94.23	63.79	1	98.31	0	1/1848 KB	1/1848 KB	773	43.80	1332	75.47	1559	88.33	CP001818
646564565	DSMZ	Sanguibacter keddieii ST-74, DSM 10542	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	4253413	3800	3735	90.90	71.89	1	100	0	1/4253 KB	1/4253 KB	1005	26.91	2431	65.09	3084	82.57	CP001819
646311965	DSMZ	Veillonella parvula Te3, DSM 2008	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	2132142	1923	1859	88.39	38.63	1	100	0	1/2132 KB	1/2132 KB	694	37.33	1359	73.10	1598	85.96	CP001820
646311968	DSMZ	Xylanimonas cellulosilytica XIL07, DSM 15894	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	3831380	3549	3485	91.88	72.45	2	100	0	1/3743 KB	1/3743 KB	936	26.86	2123	60.92	2772	79.54	CP001821, CP001822
646311953	DSMZ	Sphaerobacter thermophilus 4ac11, DSM 20745	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	3993764	3585	3525	86.58	68.11	2	98.13	0	1/2741 KB	2/1253 KB	1066	30.24	2305	65.39	2912	82.61	CP001823, CP001824
646311962	ATCC	Thermobaculum terrenum YNP1, ATCC BAA-798	Bacteria	Chloroflexi	Thermobacula	Thermobaculales	Thermobaculaceae	3101581	2933	2873	92.21	53.51	2	99.06	0	1/2027 KB	2/1075 KB	902	31.40	1966	68.43	2412	83.95	CP001825, CP001826
646311948	DSMZ	Pirellula staleyi DSM 6068	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	6196199	4825	4773	86.50	57.46	1	98.85	0	1/6196 KB	1/6196 KB	976	20.45	2221	46.53	3285	68.82	CP001848
646311917	DSMZ	Conexibacter woesei ID131577, DSM 14684	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	6359369	6001	5950	94.18	72.73	1	98.29	0	1/6359 KB	1/6359 KB	1602	26.92	3891	65.39	4867	81.80	CP001854
646311906	DSMZ	Archaeoglobus profundus Av18, DSM 5631	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	1563423	1911	1858	93.78	42	2	100	0	1/1561 KB	1/1561 KB	563	30.30	1147	61.73	1340	72.12	CP001857, CP001858
646311901	DSMZ	Acidaminococcus fermentans VR4, DSM 20731	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	2329769	2174	2092	89.57	55.84	1	100	0	1/2330 KB	1/2330 KB	685	32.74	1519	72.61	1803	86.19	CP001859
646311934	DSMZ	Haloterrigena turkmenica VKM B-1734, DSM 5511	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	5440782	5351	5287	83.10	64.26	7	99.57	0	1/3889 KB	3/414 KB	1164	22.02	2764	52.28	3533	66.82	CP001860, CP001861, CP001862, CP001863, CP001864, CP001865, CP001866
646311931	DSMZ	Geodermatophilus obscurus G-20, DSM 43160	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	5322497	5155	5096	88.08	73.98	1	99.37	0	1/5322 KB	1/5322 KB	1242	24.37	2964	58.16	3975	78.00	CP001867
646564581	DSMZ	Thermobispora bispora R51, DSM 43833	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	4189976	3661	3596	84.55	72.43	1	98.94	0	1/4190 KB	1/4190 KB	1021	28.39	2320	64.52	2972	82.65	CP001874
646564582	DSMZ	Thermocrinis albus HI 11/12, DSM 14484	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	1500577	1651	1603	96.50	46.93	1	99.59	0	1/1501 KB	1/1501 KB	710	44.29	1204	75.11	1372	85.59	CP001931
646564583	DSMZ	Thermosphaera aggregans M11TL, DSM 11486	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	1316595	1457	1410	92.47	46.73	1	99.37	0	1/1317 KB	1/1317 KB	408	28.94	889	63.05	1022	72.48	CP001939
646564566	DSMZ	Segniliparus rotundus CDC 1076, DSM 44985	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Segniliparaceae	3157527	3126	3074	91.29	66.79	1	96.73	0	1/3158 KB	1/3158 KB	795	25.86	1696	55.17	2206	71.76	CP001958
646564514	DSMZ	Brachyspira murdochii 56-150, DSM 12563	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	3241804	2893	2853	87.23	27.75	1	99.2	0	1/3242 KB	1/3242 KB	782	27.41	1537	53.87	2108	73.89	CP001959
646564520	DSMZ	Cellulomonas flavigena 134, DSM 20109	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	4123179	3783	3730	91.10	74.29	1	100	0	1/4123 KB	1/4123 KB	940	25.20	2257	60.51	2946	78.98	CP001964
646564587	DSMZ	Tsukamurella paurometabola 33, DSM 20162	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Tsukamurellaceae	4479724	4391	4335	93.46	68.4	2	99.94	0	1/4380 KB	1/4380 KB	1126	25.97	2749	63.41	3553	81.96	CP001966, CP001967
646564527	DSMZ	Denitrovibrio acetiphilus N2460, DSM 12809	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	3222077	3067	3016	91.68	42.54	1	98.28	0	1/3222 KB	1/3222 KB	970	32.16	2000	66.31	2519	83.52	CP001968
646564550	DSMZ	Methanohalophilus mahii SLP, DSM 5219	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	2012424	2095	2032	90.41	42.62	1	99.84	0	1/2012 KB	1/2012 KB	701	34.50	1437	70.72	1670	82.19	CP001994
646564503	DSMZ	Aminobacterium colombiense ALA-1, DSM 12261	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	1980592	1971	1914	92.54	45.31	1	100	0	1/1981 KB	1/1981 KB	692	36.15	1461	76.33	1668	87.15	CP001997
646564524	DSMZ	Coraliomargarita akajimensis DSM 45221	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	3750771	3191	3136	90.47	53.6	1	99.77	0	1/3751 KB	1/3751 KB	797	25.41	1742	55.55	2342	74.68	CP001998
646564506	DSMZ	Arcobacter nitrofigilis DSM 7299	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	3192235	3220	3150	94.01	28.36	1	99.59	0	1/3192 KB	1/3192 KB	1031	32.73	2068	65.65	2592	82.29	CP001999
646564511	DSMZ	Kyrpidia tusciae T2, DSM 2912	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	3384766	3401	3323	88.26	59.11	1	95.8	0	1/3385 KB	1/3385 KB	1054	31.72	2149	64.67	2770	83.36	CP002017
646564557	DSMZ	Nocardiopsis dassonvillei dassonvillei DSM 43111	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	6543312	5647	5570	85.51	72.73	2	99.84	0	1/5768 KB	2/775 KB	1290	23.16	3340	59.96	4474	80.32	CP002040, CP002041
646564546	DSMZ	Meiothermus silvanus VI-R2, DSM 9946	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	3721669	3720	3665	91.22	62.72	3	100	0	1/3249 KB	2/348 KB	1002	27.34	2197	59.95	2894	78.96	CP002042, CP002043, CP002044
646564505	DSMZ	Arcanobacterium haemolyticum CCM, DSM 20595	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	1986154	1885	1821	90.51	53.13	1	97.13	0	1/1986 KB	1/1986 KB	559	30.70	1125	61.78	1456	79.96	CP002045
646564577	DSMZ	Syntrophothermus lipocalidus DSM 12680	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	2405559	2440	2385	87.73	50.99	1	98.81	0	1/2406 KB	1/2406 KB	794	33.29	1524	63.90	1983	83.14	CP002048
646564586	DSMZ	Truepera radiovictrix RQ-24, DSM 17093	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	3260398	3046	2994	88.89	68.14	1	97.88	0	1/3260 KB	1/3260 KB	958	32.00	2059	68.77	2477	82.73	CP002049
648028023	DSMZ	Desulfarculus baarsii 2st14, DSM 2075	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	3655731	3355	3303	91.08	65.7	1	98.06	0	1/3656 KB	1/3656 KB	992	30.03	2079	62.94	2747	83.17	CP002085
648028035	DSMZ	Ignisphaera aggregans AQ1.S1, DSM 17230	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	1875953	2042	1992	88.14	35.69	1	100	0	1/1876 KB	1/1876 KB	517	25.95	1079	54.17	1319	66.21	CP002098
648028062	DSMZ	Vulcanisaeta distributa DSM 14429	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	2374137	2592	2543	91.40	45.43	1	100	0	1/2374 KB	1/2374 KB	678	26.66	1392	54.74	1690	66.46	CP002100
2502790017	DSMZ	Methanosalsum zhilinae WeN5, DSM 4017	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	2138444	2083	2025	88.41	39.16	1	100	0	1/2138 KB	1/2138 KB	703	34.72	1441	71.16	1665	82.22	CP002101
648028002	DSMZ	Acetohalobium arabaticum Z-7288, DSM 5501	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	2469596	2438	2353	88.37	36.63	1	97.41	0	1/2470 KB	1/2470 KB	828	35.19	1618	68.76	2071	88.02	CP002105
